Hotel Name,Review
Moxy Chicago Downtown,Wonderful Clean. Nice bar in lobby with free coffee and water. Taco bar was only average.
Moxy Chicago Downtown,"Great feels! Great vibe, well appointed and felt comfortable the minute you walk in. Everything is there for you and provides an excellent experience. Not a thing;)"
Moxy Chicago Downtown,"Perfect spot for a short viait Great location, clean and well equipped A little more room for clothes"
Moxy Chicago Downtown,Wonderful The location of the hotel is excellent. You can walk pretty much everywhere. There's really nice restaurants and bars close to it. The room was very comfortable and had everything we needed The shower in the middle of the room was a bit weird
Moxy Chicago Downtown,Exceptional We loved the location and overall the hotel. We will choose next time we travel to Chi for sure
Moxy Chicago Downtown,"Exceptional Very friendly staff and fun environment. Great if traveling with a pet! They give a sign for the door if you’re leaving your pet in there to go out so housekeepers know, which I thought was great."
Moxy Chicago Downtown,GREAT AND FUNKY! The restaurant and staff were awesome! The ambiance was also excellent. I wouldn't change a thing! The Moxy is funky!!!
Moxy Chicago Downtown,"Nice place definitely perfect for the 20's and 30's crowd. Nice, modern, clean. cold floor could be more comfortable warmer. fresh modern updated"
Homewood Suites by Hilton Chicago Downtown - Magnificent Mile,"Great location and great facilities and view from our room. Location and friendly staff. Lifts very busy, but not huge problem."
Homewood Suites by Hilton Chicago Downtown - Magnificent Mile,"All good. We’d come here again. All good. Included buffet breakfast was adequate and of decent quality. Nothing fancy but it served the purpose. Nothing, liked everything."
Homewood Suites by Hilton Chicago Downtown - Magnificent Mile,Love the location We had a great view overlooking the water and great sunrise view The living Room air condition was not strong. Breakfast variety could use an update.
Homewood Suites by Hilton Chicago Downtown - Magnificent Mile,"Good location needs some upgrades The location of this hotel is central to many of the tourist sights (Navy Pier, parks, etc). It is alos within walking distance of some very good restaurants and shops along thr Magnificent Mile.
The best part of this hotel is the staff, everyone was courteous and helpful no matter what the ask. I witnessed them helping out several guests and they were always courteous and helpful. The downfall to the llocation of this hotel is tha it doesn't have its own parking and the price you have to pay to park in the garage next door is $69.00 per night. We chose to park a few blocks away for half that price. The room was spacious but needs to be upgraded. There was paint peeling from the ceiling, the toilet was cracked inside, the outlet covers were cracked and the tv and remotes are old, The carpet in the elevators also need to be cleaned. The pillows also need to be changed as they were flat and uncomfortable."
Homewood Suites by Hilton Chicago Downtown - Magnificent Mile,"In a great place to fully take in Chicago and walk everywhere. Location and size of rooms The elevators take a long time to come and are often sent entirely up or down meaning a long wait and full. Breakfast was good food but choice was limited (one bowl of fruit for the session same food choice each day, no variety) and cutlery was plastic with cardboard plates."
Homewood Suites by Hilton Chicago Downtown - Magnificent Mile,Very close to AG store which was our main stop and Homestead Suites perfectly located. The room was large and comfortable. The staff was very helpful and friendly. My granddaughter was so very disappointed that the pool was not open.
Homewood Suites by Hilton Chicago Downtown - Magnificent Mile,"Wonderful Everything during the stay was excellent but the internet service. The location, room and view were very good and was a real comfortable. Accessing the Hotel Wi Fi was a major problem but the hotel staff was able to offer a get around by using a Mobile Hot Spot to get an internet connection and the TV not having a channel guide was also a minor issue."
Homewood Suites by Hilton Chicago Downtown - Magnificent Mile,"Good Breakfast, location, City views Pool renovations, during summer, with no warning"
Homewood Suites by Hilton Chicago Downtown - Magnificent Mile,"Pool closed for repairs, loud AC, but otherwise good stay. Great area, friendly staff, spacious and comfortable. I chose it partially because of the pool, but the pool was closed due to repairs, which was not related until we arrived.
While the AC worked beautifully- maintained a steady temp- it was very loud. It did help drown out the sirens, but if you don’t like loud white noise, that ro wouldn’t have been for you."
Homewood Suites by Hilton Chicago Downtown - Magnificent Mile,Wonderful Great location. -
Kinzie Hotel,"Hotel is good, but breakfast is better to go outside. Location was very good Te breakfast was very bad, rspecially serving food on paper table was very pure. I was really disapoited of this"
Kinzie Hotel,"Loved our stay, almost hated to leave when we went to explore the city. Very beautiful and clean! Everything. Beautiful Hotel. The BEST staff! Check in and Check out were a breeze. Very clean room, lobby, reception room, EVERYTHING. Shower was clean and the provided shampoo, conditioner and body soap were great. Location was ideal! They stored our bags for the day after checkout, so we didn't have to lug them around shopping. Highly recommend this hotel. Will stay here again for sure. I liked everything. If I had to pick something, the only recommendation would be, more towels, etc in the rooms. We had 2 queen beds, 4 people and only 3 sets of towels. However, when we called for more, they came up with more RIGHT AWAY!"
Kinzie Hotel,Chicago at its finest. Very courteous and friendly staff. Everything was perfect.
Kinzie Hotel,Great hotel in a fabulous location. Close to everything. Staff lovely. A little variation in the breakfast would be good. And less plastic! .
Kinzie Hotel,"We had a fabulous stay with a Michigan Win over North Western at Wrigley Field. Go blue The free morning breakfast was a nice perk! The location was perfect to get to all areas of Chicago. Close to shopping, sports events and tons of fab restaurants and local transportation. Our room was perfect and felt very roomy compared to most."
Kinzie Hotel,"Pleasant stay, great views, very safe, great location. Very clean, modern looking. We had to go all the way downstairs to get water. Would love it if there was a water dispenser on each floor. Also offer an extra trash bin for recycle."
Kinzie Hotel,Very Good Hospital and room was nice Unnecessary charges
Kinzie Hotel,"Great location & perfect for weekend stay Location was excellent, everything you wanted to get to was 10mins walk away, room was a decent size and we had a nice view of the city. Staff were always so welcoming and helpful every time you passed through reception. On our last morning the toilet flooded over into the bathroom which was a minor inconvenience but as we were checking out shortly after it didn’t really bother us. Breakfast options weren’t great so we ended up eating out each morning"
Kinzie Hotel,Nice hotel! Walking distance to the Chicago Theater. Staff go out of their way to make you feel comfortable!
Kinzie Hotel,"Exceptional Most kind, friendly and helpful staff"
Hyatt House Chicago Medical/University District,Pleasant stay - not much around it but on top of the blue line! The building - exquisite ! The breakfast felt like a canteen - no finesse at all!
Hyatt House Chicago Medical/University District,Awesome building and location. Friendly staff. Perfect location for United Center. The free breakfast was small variety and too many people and no where to sit. Prefer take away items like pastries and fruit. Extra fee for parking.
Hyatt House Chicago Medical/University District,"Wonderful It’s near the venue of the concert we attend to and it’s so convenient to get here, check in and park. The best part is the room we booked was really beautiful and so clean."
Hyatt House Chicago Medical/University District,"Clean, quiet, comfort perfecf for a stay near the United Center Perfect location for walking to the United Center. Clean and quiet. Hotel bar/restaurant was overpriced but I guess that is to be expected."
Hyatt House Chicago Medical/University District,Great surprise weekend to see Benson Boone! Gorgeous hotel and close to our concert venue. Parking!
Hyatt House Chicago Medical/University District,Everyone was so nice and helpfull How beautiful it was and how it used to be a hospital Nothing
Hyatt House Chicago Medical/University District,"ALL staff were SO friendly!! And the breakfast was amazing!! The breakfast was awesome! We had to wait quite a bit to check in - but they were kind - but when we finally got our room, someone had smoked in it and it reeked terrible!! - but staff was kind and moved us to a new, much better smelling room."
Hyatt House Chicago Medical/University District,"Exceptional rooms are big, facility in general is beautiful"
Hyatt House Chicago Medical/University District,"Good hotel, lovely stay Clean and well maintained, spacious rooms, friendly staff Location is a bit outside city center. Reachable by public transportation (blue train) from the airport."
Hyatt House Chicago Medical/University District,"excellent stay. great staff. for a tourist the location is good only in regards of good transport spot staff, spacy rooms, good breakfast"
"LondonHouse Chicago, Curio Collection by Hilton",Exceptional Excellent location Nothing
"LondonHouse Chicago, Curio Collection by Hilton",Excellent time Location and rooftop
"LondonHouse Chicago, Curio Collection by Hilton","Didn't think I would write a review huh? We LOVED the room and the view!!! The view was amazing from each window and the ambiance was great! One of the staff at the desk was EXTREMELY rude! I booked through Booking. com and apparently the reservation didn't go all the way through. Instead of the staff trying to accommodate me, he went on to tell me that their reservation number didn't start with a 5, that it started with a 3. He proceeded to ask if they sent a confirmation to my email and when I began to tell him my email address, he abruptly cut me off stating, ""I don't need your email, I was asking if they sent it to your email ""! His tone was very unpleasant and as nice as the hotel is and for the prices their charging, they shouldn't have staff working there with such horrible ATTITUDES!! My wife left an item in the room and when she called to speak with the Lost and Found Department and housekeeping, she was on hold for almost an hour while being transferred from department to department and she was also given the run around trying to speak w/a supervisor. The staff should be better trained in terms of professionalism!!! This was not a good look for such a prestigious hotel.

Thank you"
"LondonHouse Chicago, Curio Collection by Hilton",Exceptional Location Nothing
"LondonHouse Chicago, Curio Collection by Hilton",Very Good Location For some reason the staff at the desk at the rooftop were so rude every time we were there
"LondonHouse Chicago, Curio Collection by Hilton","A Wonderful Stay! Location, and the Staff were caring and friendly. Very Customer oriented."
"LondonHouse Chicago, Curio Collection by Hilton","Very nice, would stay again Location and very roomy. Comfortable. Restaurant on roof"
"LondonHouse Chicago, Curio Collection by Hilton","Great location, excellent staff, tasty food and cocktails! Service was exceptional. No vent in the bathroom, shower sprayed through shower door- hard to get in without getting water all over bathroom floor."
"LondonHouse Chicago, Curio Collection by Hilton","Superb hotel in a great location with first class customer service! Classy, superb customer service and great food and beverages. Location was 10/10 Nothing"
"LondonHouse Chicago, Curio Collection by Hilton","Very Good Location amazing Lot of noise. People park their car in front of the hotel and play their music for everyone to hear. They should not permit that. It woke us up in the middle of the night.

Also the elevators are very slow... it takes quite some time"
Millennium Knickerbocker Chicago,Excellent Enjoyed staying in the Art Deco Millenium Knickerbocker staff were excellent breakfast was good hotel room was a good size and bed was really comfortable
Millennium Knickerbocker Chicago,"Very Good Located downtown, close to bus stops and 15 minutes from the Chicago stop of the red line."
Millennium Knickerbocker Chicago,Wonderful Staff is great and location especially good. Needs updating especially hallways to rooms.
Millennium Knickerbocker Chicago,"Very Good Comfortable, good size room. Great location, we were able to walk to all the tourist spots we wanted to see"
Millennium Knickerbocker Chicago,"Easy and reliable I liked that it had all the basics you needed and how clean it was I didn’t like how it was a little cold and the tv didn’t really work too well
Ps. I think I left my Netflix account on there if anyone could please remove it from the TV jaja"
Millennium Knickerbocker Chicago,"great value for the money and the location is fantastic! i like the flair of ""historical"" hotels rooms are spacious and very clean. Staff is friendly and professional. Location is just great to all attractions, shopping and the Lake front! Summer is a little pricier, but I have stayed here several times for much less. Nothing"
Millennium Knickerbocker Chicago,Wonderful Property is a charming boutique hotel in a great location in Streeterville.
Millennium Knickerbocker Chicago,"Wonderful Location, cleanliness and it was a charming boutique hotel."
Millennium Knickerbocker Chicago,Very good stay The location was great Ice machines not on all floors
Millennium Knickerbocker Chicago,"Great place to stay in Chicago Super fancy hotel, great position and good facilities"
Holiday Inn Express Chicago - Magnificent Mile by IHG,Good location and nice accommodation. Convenient breakfast hours. Good breakfast selections. Tranquil night. ?
Holiday Inn Express Chicago - Magnificent Mile by IHG,Good The location is very central Breakfast could be improved with other options. You get tired of eating the same thing every day. Not enough space to keep your clothes
Holiday Inn Express Chicago - Magnificent Mile by IHG,Comfortable bed and clean room. The breakfast could have been better. Closer to various tourist spots and great restaurants The room was tiny for over $200 per night. I likened it to a closet.
Holiday Inn Express Chicago - Magnificent Mile by IHG,"It was okay, parking was horrendous and expensive. No refrigerator, very small to navigate around bed bathroom. Positive thing is room was very clean."
Holiday Inn Express Chicago - Magnificent Mile by IHG,"Great experience! The location is awesome, the breakfast was good and everything was very clean. The AC was a little bit too loud though. I sleep with earplugs so it wasn’t a big deal for me. Also the girls from the reception were very nice. I had a problem with the bed of my room and they changed to another room immediately. I was traveling by myself so I appreciated a lot how safe I felt there. 😊"
Holiday Inn Express Chicago - Magnificent Mile by IHG,Nice cost clean good breakfast. No parking made for a headache plan ahead Clean nice neighborhood No parking available
Holiday Inn Express Chicago - Magnificent Mile by IHG,"Pleasantly surprised, thank you Holiday Inn The property was well-maintained, the bed was comfortable. The room was very clean. The room was on the smaller size for sure. I had a queen size bed, and a desk and a small bathroom felt like a college dorm room, but the value is perfect."
Holiday Inn Express Chicago - Magnificent Mile by IHG,"Very Good The shower drain was extremely slow, so when we showered we were standing in water."
Holiday Inn Express Chicago - Magnificent Mile by IHG,"Convenient and clean It was a nice, convenient, well located hotel. Sufficient for my needs, and clean. It was all fine."
Holiday Inn Express Chicago - Magnificent Mile by IHG,Stay in the heart of downtown Location was excellent- staff was kind and accommodating Bed was tight in the room- elevator was slow- ended up taking the stairs
SpringHill Suites by Marriott Chicago Chinatown,"Will absolutely stay again! Clean, great location, friendly staff, good breakfast variety Nothing"
SpringHill Suites by Marriott Chicago Chinatown,"It was good Normal breakfast, good location Everything as expected"
SpringHill Suites by Marriott Chicago Chinatown,Exceptional Super clean and comfy!!!Great location !!! Great staff !!
SpringHill Suites by Marriott Chicago Chinatown,The staff was exceptionally friendly and attentive. Very friendly staff Price
SpringHill Suites by Marriott Chicago Chinatown,"Amazing room, friendly staff and good food This was my first time visiting the US for the Chicago Marathon. The hotel’s location is very strategic — it’s close to McCormick Place, where the race pack collection took place, and only about a 15-minute walk from the hotel. I even went there several times for some shopping at the expo. The hotel is also conveniently located near a train station, making it easy to reach various places around the city.

The hotel facilities and services were excellent. The room was very spacious, and it comfortably accommodated three of us thanks to the extra bed under the sofa. Breakfast was satisfying and well-balanced, offering a good selection of protein, fiber, and coffee. The service was great as well — the staff kindly provided additional access for the third guest staying in our room.

Our room faced the back side of the building and while we could hear some train noise at night, it wasn’t too disturbing. The view of city in the morning is quite good. Overall, I was very satisfied with my stay, and if I come back for the Chicago Marathon, I would definitely consider staying here again."
SpringHill Suites by Marriott Chicago Chinatown,"Exceptional Great location, really comfortable and clean rooms. Staff was friendly and helpful. The breakfast was awesome. I would highly recommend if traveling for work or for fun."
SpringHill Suites by Marriott Chicago Chinatown,Exceptional Position is great for McCormick Place. On the red line for downtown. Staff is awesome. Breakfast is ok!
SpringHill Suites by Marriott Chicago Chinatown,In the middle of china town a remarkable Hotel Great location and great clean rooms and the breakfast was great I wish they had some Chinese selection for breakfast In addition to western
SpringHill Suites by Marriott Chicago Chinatown,Amazing A little bland lack of options. But it ok. I enjoyed Nothing. It's was worth the money
SpringHill Suites by Marriott Chicago Chinatown,New and very clean and great location Location and design of the property. Very new and modern. Easy walk to restaurants. Breakfast was good. Hard to park. Crowded street made it difficult to park to check in.
Cambria Hotel Chicago Loop - Theatre District,confortable walking distance to most of the attractions none
Cambria Hotel Chicago Loop - Theatre District,"Very Good The location was great for walking to different sites in downtown Chicago. Because the location is downtown and very close to theaters, it was noisy. The traffic noise was significant in the afternoon. If you are sensitive to noise, it may not be the best location for you. Otherwise, the hotel was clean and comfortable."
Cambria Hotel Chicago Loop - Theatre District,"Would recommend Awesome location , friendly staff , great parking situation , nice room . Overall great experience would recommend! Smart tv access would’ve been helpful , and one light in my room didn’t work but other than that everything was great thank you"
Cambria Hotel Chicago Loop - Theatre District,"Great location, definitely worth it despite my complaints. It was a great location with modern rooms. I was disappointed with the hotel bar. They were out of almost everything. The pillows were also not up to the quality I would expect for the price point. They were worn out and folded in half to appear fluffier."
Cambria Hotel Chicago Loop - Theatre District,"Clean and safe Location was good- lots to do in the area. Felt safe. Room was very clean The shower was super small
I got a rate that included breakfast in the restaurant and they were literally out of most everything on the menu- very disappointing and they didn’t offer to do anything to make things better."
Cambria Hotel Chicago Loop - Theatre District,"Prefect location, affordable price and clean rooms. The hotel property, including the room was clean and up to date. The location is perfect for visiting the sites in downtown Chicago. There is good parking, lots of food choices and activities within walking distance. The rooms are pretty small but that is not important if you don't plan to spend much time in the room."
Cambria Hotel Chicago Loop - Theatre District,It was decent. Location and the cleanliness of the hotel. Thought I would get some kind of birthday courtesy bring it was me and my son’s birthdays. So that was a little disappointing being that I chose to spend the time there.
Cambria Hotel Chicago Loop - Theatre District,"Wonderful The Cambria Hotel was in a very central location, the beds were comfortable and the hotel was clean. The towels were new and clean, too. We stayed with our two children and were able to walk to lots of places. When we arrived at the Cambria Hotel, we were asked to pay a deposit on top of the cost of our stay. This had not been the case with any of our previous bookings. The deposit was refunded after our stay."
Cambria Hotel Chicago Loop - Theatre District,"Wonderful Center of downtown area, near many transportation options, across the street from what I call a mini mall Breakfast, not too many options"
Cambria Hotel Chicago Loop - Theatre District,"Pleasant staff and stay! Spacious, modern room - good value for the price. Parking option close by to the property. Unable to leave bathroom light on at night, due to noise level of the venting fan, as a guide for nighttime bathroom needs."
Eurostars Magnificent Mile,"GREAT STAY!! The location was absolutely amazing!! Close to everything, walking distance!! The property was great."
Eurostars Magnificent Mile,"Excellent choice Location is very good, staff is beyond friendly, rooms very clean and comfortable. No complaints at all."
Eurostars Magnificent Mile,"Our stay was fantastic. We thoroughly enjoyed the property and will definitely stay there again. Next time we are in Chi The hotel itself was beautiful, and the location was very convenient to many attractions. The property was very secure in that there was always someone at the front desk and the elevators required a room key for access. The room itself was amazing! We had a panoramic room on the 24th floor and the view was fantastic! Housekeeping did an excellent job. The front desk staff couldn’t have been any friendlier or more helpful. We had a problem with the in room safe and called the front desk and someone was at the door within two minutes to help us. The only negative thing I can say is that our room had a funny, musty smell as soon as you entered. I’m thinking it was from the humidity from the bathroom. Once you were in the room for a while, you didn’t notice it. But it hit you in the face when you first opened the door to enter the room."
Eurostars Magnificent Mile,"Exceptional Great location; spectacular view! No real cream for coffee. (coffee mate is not cream…)

Bathroom door needs a way to stay open or closed better."
Eurostars Magnificent Mile,I have stayed here twice already and have loved it both times Love the room and view There was nothing to like.
Eurostars Magnificent Mile,I’ll be back Great Nothing
Eurostars Magnificent Mile,Out stay was magical my husband brought me here for my 44th Birthday 🎂 We really loved this place and will forever be back. Everything was Amazing and well worth it. The breakfast in bed was so Amazing and super delicious. We loved Everything 😍
Eurostars Magnificent Mile,"Amazing stay at the heart of Chicago Best hotel, we were given a free upgrade, hotel is located in the best location, and the staff is extremely friendly N/a"
Eurostars Magnificent Mile,"100% Worth It Amazing location.
I would book the panoramic king suite every single time. First time to Chicago and this made me fall in love.
Amazing view & Amazing staff members ❤️"
Eurostars Magnificent Mile,"I will definitely be back! The staff, bed, and cleanliness"
The Whitehall Hotel - BW Premier Collection,Very Good Rooms and beds Nothing
The Whitehall Hotel - BW Premier Collection,"Good for a short stay Clean and comfortable room The heater in my room was extremely noisy, it started banging loudly around 4 in the morning. I had to turn it off to be able to go back to sleep"
The Whitehall Hotel - BW Premier Collection,I’d stay again. Great room. Very accommodating service and staff Lobby is a little dated but the bar is excellent!!
The Whitehall Hotel - BW Premier Collection,"Very Good Great location! Good price -especially for this area of CHicago! Comfy room, Breakfast was not good. Had to go out to Starbucks"
The Whitehall Hotel - BW Premier Collection,"Very Good The room was clean and big. Only stayed 1 night, location is great. Breakfast is ok."
The Whitehall Hotel - BW Premier Collection,"Very Good Clean and cozy Not very spacious, no amenities and very dated hotel, really bare bones in my opinion"
The Whitehall Hotel - BW Premier Collection,"Good The bed and bedding were super comfortable.
The staff was very friendly and welcoming. The breakfast was not good. More variety and fresh cut fruit would have been nice.
The in room coffee was also not good. The steeper system with coffee in a teabag does not make a decent cup of coffee."
The Whitehall Hotel - BW Premier Collection,"The stay was really nice. The bed was one of the most comfortable sleeps I have had in a long time. Loved the entire sta I love the vintage feel of the property and the cleanliness of the entire building was superb, especially considering the history of the building. The television was dated and the remote did not work efficiently, at all. The breakfast was very subpar to me as well."
The Whitehall Hotel - BW Premier Collection,Very Good Location and the Staff!!
The Whitehall Hotel - BW Premier Collection,Good location and friendly helpful staff Good location for us Some of the wallpaper was peeling. Breakfast was a little disappointing.
Homewood Suites by Hilton Chicago West Loop Fulton Mkt Area,"A Great Stay Spacious suite, with a kitchen. Very clean and modern. Quiet, lovely city view. The bed was super comfortable and clean. Large, clean bathroom and modern shower. Breakfast was hot. Waffles, eggs, sausage, oatmeal, muffins, etc. Delicious coffee, too. I highly recommend. Our room key didn't get us out of the parking garage as it was supposed to. We had to call the front desk for help twice."
Homewood Suites by Hilton Chicago West Loop Fulton Mkt Area,My favorite guy & I enjoyed the comfort & location of the hotel. The location & awesome room (& free brek). Nothing
Homewood Suites by Hilton Chicago West Loop Fulton Mkt Area,"A very clean friendly hotel but would perhaps benefitted from some local info packs. Cleanliness, quiet, good location. Pleasant staff No kettle in the room"
Homewood Suites by Hilton Chicago West Loop Fulton Mkt Area,fantastic! the room was spacious and very comforatble i would have loved a kettle in the kitchen!
Homewood Suites by Hilton Chicago West Loop Fulton Mkt Area,"Very Good We came back to our room one evening to find that no housekeeping had been done. When we enquired we were told that housekeeping is not done everyday, contrary to what is stated in their room info ""for your comfort, housekeeping services are provided daily"""
Homewood Suites by Hilton Chicago West Loop Fulton Mkt Area,"Great!! We actually stayed 5-7 ! It was clean and comfortable! Just parking, it was a bit pricey."
Homewood Suites by Hilton Chicago West Loop Fulton Mkt Area,"Exceptional great location, awesome spaces"
Homewood Suites by Hilton Chicago West Loop Fulton Mkt Area,Very Good Price
Homewood Suites by Hilton Chicago West Loop Fulton Mkt Area,Wonderful The room was spacious and clean. The location of the hotel was also great. Nothing.
Homewood Suites by Hilton Chicago West Loop Fulton Mkt Area,"Great location, clean, quiet, and near to the train. Clean, location, and quiet. All was good."
Home2 Suites By Hilton Chicago River North,"It was a nice experience so far It was located in a good place. Rooms were clean, staff were helpful. Breakfast was not as expected but worked. The coffee can use some improvement."
Home2 Suites By Hilton Chicago River North,"It was amazing they respected the do not disturb. Never heard any noise, the bed was super comfortable. Most things are Love the location really near everything The gym can have a little more of equipment"
Home2 Suites By Hilton Chicago River North,"Wonderful Very nice hotel, great location"
Home2 Suites By Hilton Chicago River North,This location and facility was much needed for the purpose of my stay. My room was really great and so was the 24 hour coffee in the lobby. My keys kept demagnetizing no matter what I did making it harder to get back into the building and my room.
Home2 Suites By Hilton Chicago River North,"Very Good Loved the location and staff, everyone was friendly and helpful, also the fire place out on the lobby floor was very cozy Felt like breakfast could be better"
Home2 Suites By Hilton Chicago River North,"Good Location and the cleanliness THE BREAKFAST, it is not good and almost all the days is the same

I did not take my breakfast the last two days, I was tired of the same flavor and food"
Home2 Suites By Hilton Chicago River North,Very Good Localization Breakfast
Home2 Suites By Hilton Chicago River North,"Superb location and facilities Amazing stay at Home2 Suites, room very spacious and clean. Staff was always helpful and friendly Very small thing but missed having shower gel instead of only bar soap"
Home2 Suites By Hilton Chicago River North,"Clean, comfortable room with way too much noise Room was initially clean and comfortable. Walking distance to many good bars, restaurants, and attractions. Easy to Uber to the rest. Front desk staff were fun and friendly. Noise, noise, and more noise. I could stand in my bathroom and hear the person in the next room pee. That’s absurd. Thumps music from nearby club even though I was 7;floors up. Asked for attention to my bathroom after 2 days but no one ever showed up. Men will not appreciate the toilet design."
Home2 Suites By Hilton Chicago River North,"My over all stay was ok! I had to take a warm shower, my room never got clean the entire 4 night stay, I had to ask for The property was in a good walking location. Neat clean, The water would only get warm, the breakfast was cold and mediocre"
Level Chicago - River North,Wonderful Full kitchen with appliances to cook. Enclosed parking especially during the snow. Clean and convenient Very small 2nd bedroom with exaggerated main suite. A little frustrating to call each time to open the parking garage door.
Level Chicago - River North,Very Good The parking is paying everthing else so beautiful
Level Chicago - River North,"Best value in Chicago! Great value with pool, hot tub and arcade for the kids to enjoy. I wish there were food options nearby, but that wasn’t an issue."
Level Chicago - River North,"Beautiful pool, great location for easy access to the city centre Great pool, sauna and steam room and huge gym Sofa bed was not made up on arrival despite having requested a sofa bed. Room
Supposed to accommodate 6 but that would mean 3 people per bed so not really realistic unless you have small children"
Level Chicago - River North,"Worth the Stay Perfect location, garage was greatly needed and would book again"
Level Chicago - River North,"Very Good The sofa bed was very uncomfortable. Also, not having shades in the living room made sleeping there past 4:30am quite challenging."
Level Chicago - River North,"Excellent location, relaxing accomodation, Terrible service communicating & returning ones dep $200 Options to get extra bits if needed; the entry in the lobby is very chic and welcoming. The Elevator was executive style, rooms had nice views and all amenities one needs to relax and enjoy the view. The time it has taken to return my deposit, anything longer than 24 hours, 14 days later, the deposit has still not been returned. It took 5 seconds to give it to them, and 2 weeks with still no return is unacceptable today. I have been using Booking.com since they opened in the late 90s, and well over 500 hotels have been stayed in.

I have never experienced this disrespect around returning one's safety deposit for the room, which had no issues upon checking out! Not replying to myself or Booking.com is not acceptable, either.

Having to follow up on it is also not professional or respectful. No hotel would expect a customer to stay and then two weeks later receive the money, so why should a customer?

It could have more sports channels and plants throughout the facility."
Level Chicago - River North,"Great experience We had an amazing experience from the very first contact with the staff. We had requested a high floor, and they were incredibly friendly and went above and beyond to accommodate us in a stunning suite with breathtaking views. My room was not completely clean"
Level Chicago - River North,"In the heart of Chicago Location, vista, spazi interni e servizi dell’immobile Niente"
Level Chicago - River North,Excellent work stay to givea decent walk anywhere The size and comfortof the apartment for workand someleisure was more than adequate. We used the business centre on the last day and that was excellent! Had no real issues to report.
Hyatt Place Chicago Wicker Park,We were in town to visit family and shop all the vintage stores. We loved this hotel and will be back. The location was amazing and the entire staff was so kind and friendly. Nothing
Hyatt Place Chicago Wicker Park,Great location and value for the price Location and roof top were amazing
Hyatt Place Chicago Wicker Park,"Great stay, would stay here again Great location and the staff was amazing Loved everything!"
Hyatt Place Chicago Wicker Park,Blissful comfort The view from Kennedy deck
Hyatt Place Chicago Wicker Park,"One night stay to see a concert. Hotel was close to the venue and very comfortable. Location, food, comfort, staff Price was high"
Hyatt Place Chicago Wicker Park,Clean and comfy Staff is very nice. Room are nice ans clean. Great view of the skyline.
Hyatt Place Chicago Wicker Park,"Exceptional Good Value for the location and accessibility of everything, and fairly priced, but still pricey when you are coming from out of area. Also, really enjoyed having the valet parking, adds quite a bit to the bill but again, I expect this when coming to Chicago. Can't think of anything."
Hyatt Place Chicago Wicker Park,"Good hotel, would recommend. Good large room, comfy bed, Good bathroom. Everything was adequate. The lobby was on the highest floor of the hotel. So if you go downstairs to the street level to book an u er, then there is no place for you to wait. Not a single chair, etc. I found that very odd.
Also, Sketchy neighbourhood"
Hyatt Place Chicago Wicker Park,Great staff! Location to concert venue
Hyatt Place Chicago Wicker Park,"Exceptional!! My sister and I stayed overnight here while in town and were very pleased! The suite was very clean and comfortable, the staff were helpful and kind, and the breakfast was delicious! If we are ever in town again, we will definitely return!
Also, the valet is 100% worth the money!"
Acme Hotel Company Chicago,"Very Good Great location, very clean, friendly staff."
Acme Hotel Company Chicago,Very Good Clean and cozy Wish to have welcoming water^^
Acme Hotel Company Chicago,"Good hotel, worst staff The staff"
Acme Hotel Company Chicago,great location needs some TLC Quiet room and all adults! Loved the bar vibe in the lobby and the funky touches throughout. The property and room were clearly in need of some maintenance. Electrical outlet falling out of the wall. Shower area had mold.
Acme Hotel Company Chicago,Very Good Clean and convenient❤️
Acme Hotel Company Chicago,"Highly Recommended - Great Hotel - quirky & cool
- friendly staff
- great location
- good value for money
- spacious - room door could have been more secure"
Acme Hotel Company Chicago,"Pleasant stay, would recommend it to travellers. Clean and comfortable. Located close to everywhere we wanted to go. The room lacked a coffeemaker. We had assumed there would be one!"
Acme Hotel Company Chicago,"A great hotel for a tourist in Chicago The hotel was in the perfect location for exploring the city, close to the train and walking distance from lots of tourist sites.
The staff were helpful and friendly. The hotel was clean, tidy and felt modern. The room and bathroom were a suitable size for a couple staying for a week. Having a bar and bakery on site was very useful. The one minor thing was the windows weren't noise proof so I could hear all the outdoor sounds at night even though our room was not facing the street."
Acme Hotel Company Chicago,"Decent value, great location Great location. Clean facilities. Friendly and helpful staff Bed was uncomfortable"
Acme Hotel Company Chicago,"Fabulous. Will definitely come back- the negative points wouldn’t put me off Amazing location and very quirky hotel with lovely bar. Suites were spacious and amazing, really nicely done out. Nice coffee shop downstairs No room cleaning unless you request, even for a 4 night stay. No tea and coffe facilities in the room"
"Hotel EMC2, Autograph Collection","Wonderful Centrally located, friendly staff, comfy bed. Nothing to complain about"
"Hotel EMC2, Autograph Collection","Lovely hotel, with great staff in a fabulous downtown location Location was excellent, staff also a delight Nothing"
"Hotel EMC2, Autograph Collection","Comfortable and clean Good location, clean and beautifully designed. There wasn’t anything I didn’t like."
"Hotel EMC2, Autograph Collection","“Loved the friendly staff, unique decor, and incredibly comfortable beds.” The staff were incredibly helpful and welcoming, which made the whole stay feel effortless. The room was spotless, super unique, and the decor gave it such a great vibe, plus the beds were extremely comfortable. I also loved the central location, and the bathroom and shower were excellent. nothing to add!"
"Hotel EMC2, Autograph Collection",Exceptional Great look and feel. Great restaurant.
"Hotel EMC2, Autograph Collection","Perfect location, very comfortable Location, compact but you have everything The ventilation voice at the wc"
